Date,Longitude,Latitude,Elevation,Max Temperature,Min Temperature,Precipitation,Wind,Relative Humidity,Solar,
2/10/1979,121.561996459961,31.0667991638184,6,11.92,7.56400000000002,0.4510400976,2.62662700557624,0.875796137392756,5.530112928,
2/11/1979,121.561996459961,31.0667991638184,6,9.65600000000001,6.92500000000001,0.4274372304,3.80873810242141,0.845152837077881,4.75745922,
2/12/1979,121.561996459961,31.0667991638184,6,13.242,9.68099999999998,0.4068376344,3.07494841781911,0.848336776768584,5.32113588,
2/13/1979,121.561996459961,31.0667991638184,6,15.614,9.964,1.390457412,2.17000754574757,0.853378906334347,13.04330445,
2/14/1979,121.561996459961,31.0667991638184,6,9.80000000000001,3.202,0.4978186704,6.93440208031851,0.813718067267079,6.36355548,
2/15/1979,121.561996459961,31.0667991638184,6,8.29700000000003,2.67700000000002,0.130462632,4.43019982192015,0.647369504897749,18.92464182,
2/16/1979,121.561996459961,31.0667991638184,6,15.041,4.46600000000001,0,7.10380706852387,0.696371221305523,18.98994105,
2/17/1979,121.561996459961,31.0667991638184,6,9.48099999999999,1.16399999999999,0,5.61115312119261,0.433352328233659,19.93404555,
2/18/1979,121.561996459961,31.0667991638184,6,11.84,-0.418000000000006,0,3.55691266550439,0.594526085069879,20.15961147,
2/19/1979,121.561996459961,31.0667991638184,6,12.528,8.779,1.0419845328,4.73488515540098,0.881683502529211,6.21292671,
2/20/1979,121.561996459961,31.0667991638184,6,15.978,11.06,0.561332304,2.93857672422759,0.900502636646675,10.117129932,
2/21/1979,121.561996459961,31.0667991638184,6,17.928,12.053,0.0583648344,5.77214266799814,0.907874296581043,12.10752972,
2/22/1979,121.561996459961,31.0667991638184,6,19.508,11.054,3.992841972,5.29242261944656,0.876884059852493,7.636443102,
2/23/1979,121.561996459961,31.0667991638184,6,10.491,3.065,2.264215392,8.82563844121629,0.80146738040093,14.2976304,
2/24/1979,121.561996459961,31.0667991638184,6,5.78699999999998,1.48700000000002,2.6109655632,4.73105978194611,0.833363208683786,4.698396648,
2/25/1979,121.561996459961,31.0667991638184,6,8.85000000000002,3.63499999999999,5.1807387384,4.68916056897439,0.815497019230385,10.47493341,
2/26/1979,121.561996459961,31.0667991638184,6,13.823,3.44999999999999,0,5.42189126113119,0.728111455725447,20.9732031,
2/27/1979,121.561996459961,31.0667991638184,6,12.326,3.17500000000001,0,4.20322566758363,0.577405245120796,21.65512482,
2/28/1979,121.561996459961,31.0667991638184,6,6.524,-0.367000000000019,0,7.77488194758761,0.499732255635214,22.30042824,
3/1/1979,121.561996459961,31.0667991638184,6,6.99900000000002,-1.19900000000001,0,5.64682461830748,0.60931692404951,21.96028044,
3/2/1979,121.561996459961,31.0667991638184,6,7.68299999999999,-0.382000000000005,1.96723692,2.48599853966074,0.704591130469096,15.0507549,
3/3/1979,121.561996459961,31.0667991638184,6,10.725,3.25599999999997,3.484726416,2.54368441682927,0.718273218453401,18.264659328,
3/4/1979,121.561996459961,31.0667991638184,6,10.46,0.658000000000015,0,3.19125584310753,0.64401087581063,22.551523128,
3/5/1979,121.561996459961,31.0667991638184,6,14.609,7.50400000000002,1.0986328368,3.4295065127341,0.731806944614069,20.669794992,
3/6/1979,121.561996459961,31.0667991638184,6,13.222,3.46699999999998,0.0205993584,2.8939085317153,0.69195461013443,19.251854712,
3/7/1979,121.561996459961,31.0667991638184,6,13.001,8.55399999999997,1.4144865984,4.83026084244403,0.789752026439642,14.364565128,
3/8/1979,121.561996459961,31.0667991638184,6,11.531,10.204,4.1301722088,4.95476378105251,0.901712140204109,2.945811312,
3/9/1979,121.561996459961,31.0667991638184,6,14.545,10.691,6.01844688,4.81368663228437,0.942405930537749,3.18437082,
3/10/1979,121.561996459961,31.0667991638184,6,12.929,6.75400000000002,8.953859484,7.02386555251311,0.884045350846172,4.687875108,
3/11/1979,121.561996459961,31.0667991638184,6,6.98000000000002,4.82400000000001,7.717901832,5.40900303678393,0.880084661260408,4.20249276,
3/12/1979,121.561996459961,31.0667991638184,6,7.73500000000001,1.98200000000003,0.1304626824,4.68512146692204,0.79594151110452,12.37854222,
3/13/1979,121.561996459961,31.0667991638184,6,8.27999999999997,5.27800000000002,3.1379697504,3.92838367285442,0.824867654640678,5.809724208,
3/14/1979,121.561996459961,31.0667991638184,6,8.82600000000002,3.53300000000002,4.882047624,4.09487414383167,0.867682750584476,6.63458166,
3/15/1979,121.561996459961,31.0667991638184,6,13.363,3.54700000000003,0,2.8882535222312,0.727547522666305,23.132251368,
3/16/1979,121.561996459961,31.0667991638184,6,12.342,6.81799999999998,2.2230142848,2.78122178730194,0.751078709974743,9.765669312,
3/17/1979,121.561996459961,31.0667991638184,6,12.342,5.88499999999999,0,4.98182523552208,0.690688135386787,20.211860592,
3/18/1979,121.561996459961,31.0667991638184,6,11.522,6.22300000000001,0,4.07305530258919,0.636545304159439,19.882743408,
3/19/1979,121.561996459961,31.0667991638184,6,10.305,7.76600000000002,1.7526622248,3.94840929634718,0.79701917626944,3.463704,
3/20/1979,121.561996459961,31.0667991638184,6,10.596,6.75900000000001,1.28059416,4.01187184444785,0.810577696115449,4.959614232,
3/21/1979,121.561996459961,31.0667991638184,6,14.293,4.75900000000001,0,2.92171505416225,0.774180201692661,25.13880684,
3/22/1979,121.561996459961,31.0667991638184,6,13.838,8.35300000000001,0.67634568,4.87947099433396,0.812584175878563,17.50916196,
3/23/1979,121.561996459961,31.0667991638184,6,14.787,7.01100000000002,0.2231598024,3.81793407188906,0.791016052544656,14.41102644,
3/24/1979,121.561996459961,31.0667991638184,6,11.929,3.45800000000003,0,4.59558180802088,0.589201067590972,26.02214892,
3/25/1979,121.561996459961,31.0667991638184,6,14.294,4.26400000000001,0,4.93128621747619,0.706170455563589,25.02725148,
3/26/1979,121.561996459961,31.0667991638184,6,16.981,7.10899999999998,0,3.71528394768757,0.733998312531866,20.47213548,
3/27/1979,121.561996459961,31.0667991638184,6,14.488,5.44099999999997,0,4.31537977490322,0.742817460550374,25.19972388,
3/28/1979,121.561996459961,31.0667991638184,6,18.229,11.211,0,6.91286916271786,0.846173007042006,24.82245396,
3/29/1979,121.561996459961,31.0667991638184,6,24.814,15.99,10.182951288,5.20441634669072,0.887798551562845,9.264258972,
3/30/1979,121.561996459961,31.0667991638184,6,19.923,8.38400000000001,0.6420131784,7.54622189059371,0.783581017770363,14.9911866,
3/31/1979,121.561996459961,31.0667991638184,6,12.16,8.76499999999999,7.32993768,6.52866303495596,0.863613783074352,2.528042832,
4/1/1979,121.561996459961,31.0667991638184,6,15.546,9.63999999999999,38.36977308,5.47467615348011,0.947025271713195,4.051521108,
4/2/1979,121.561996459961,31.0667991638184,6,13.461,7.892,0.8892065664,5.91433625800278,0.76493330729412,17.238321612,
4/3/1979,121.561996459961,31.0667991638184,6,11.116,6.48200000000003,0,4.98070006335306,0.597441167898735,27.13488318,
4/4/1979,121.561996459961,31.0667991638184,6,11.612,6.34399999999999,0,3.89011876550325,0.679479429991754,18.248575068,
4/5/1979,121.561996459961,31.0667991638184,6,13.426,6.24700000000001,0,4.51385270637429,0.770877990385052,24.79916106,
4/6/1979,121.561996459961,31.0667991638184,6,16.209,11.463,6.959153808,7.03708241737546,0.900253821951133,10.606725,
4/7/1979,121.561996459961,31.0667991638184,6,16.418,10.106,35.506430604,6.37452152818218,0.931540466459365,2.67676839,
4/8/1979,121.561996459961,31.0667991638184,6,18.153,8.24000000000001,0.7587434016,5.54584769333241,0.826369830553465,19.63619577,
4/9/1979,121.561996459961,31.0667991638184,6,15.06,10.531,0,4.01428558042675,0.738120179346611,21.39811695,
4/10/1979,121.561996459961,31.0667991638184,6,14.768,10.772,0.0068664528,4.89691001261379,0.802365001748989,12.35109708,
4/11/1979,121.561996459961,31.0667991638184,6,19.649,10.744,0,3.66733318259292,0.850393428208939,27.11660652,
4/12/1979,121.561996459961,31.0667991638184,6,18.151,13.488,0.2918243232,6.67846110951007,0.918470581413043,11.59824042,
4/13/1979,121.561996459961,31.0667991638184,6,14.722,6.99400000000003,6.9900558048,6.12077636342339,0.81532602063016,17.300312964,
4/14/1979,121.561996459961,31.0667991638184,6,15.565,6.74900000000002,0,4.13723926897745,0.760449323240304,28.31945472,
4/15/1979,121.561996459961,31.0667991638184,6,15.48,11.312,0.0514984104,4.15747940191862,0.8380982897879,6.85000998,
4/16/1979,121.561996459961,31.0667991638184,6,16.772,10.42,0,4.68647808519268,0.740524377952825,28.209936168,
4/17/1979,121.561996459961,31.0667991638184,6,14.85,10.013,0.2677916304,6.36532994868978,0.738329211253184,20.563651368,
4/18/1979,121.561996459961,31.0667991638184,6,14.033,12.103,34.62066036,5.52941050968084,0.939689605930386,2.8294317,
4/19/1979,121.561996459961,31.0667991638184,6,16.586,10.821,1.87110756,4.26316407912425,0.816131289499098,22.47052878,
4/20/1979,121.561996459961,31.0667991638184,6,18.018,8.54899999999998,0,2.74390508734235,0.756367725896747,28.8578268,
4/21/1979,121.561996459961,31.0667991638184,6,17.302,7.959,0,4.25922471473382,0.78512340248818,28.8838098,
4/22/1979,121.561996459961,31.0667991638184,6,19.967,13.539,0,7.31750086774336,0.747108812472709,29.11753404,
4/23/1979,121.561996459961,31.0667991638184,6,24.987,16.068,0.260925084,6.88047392900227,0.826280371620778,27.47227536,
4/24/1979,121.561996459961,31.0667991638184,6,19.956,12.262,3.30276582,5.24694468722432,0.888232116245123,10.461880872,
4/25/1979,121.561996459961,31.0667991638184,6,15.366,11.274,1.3732913232,2.18490584520185,0.894004885639802,7.830622548,
4/26/1979,121.561996459961,31.0667991638184,6,14.776,10.045,4.219438104,4.13274060841464,0.886352391302989,5.459005332,
4/27/1979,121.561996459961,31.0667991638184,6,15.233,8.54599999999999,0,3.86808971645791,0.676060100417724,26.07496938,
4/28/1979,121.561996459961,31.0667991638184,6,18.606,12.02,0.0686645928,4.71742624941346,0.796216206392537,17.301932208,
4/29/1979,121.561996459961,31.0667991638184,6,21.626,16.037,2.657317464,3.23052899512124,0.926757654727639,4.88632572,
4/30/1979,121.561996459961,31.0667991638184,6,17.674,13.936,0.46863522,1.8579917382743,0.93698435291665,6.26562504,
5/1/1979,121.561996459961,31.0667991638184,6,16.59,12.678,4.0924083456,3.1205520265228,0.850865464654625,12.749454288,
5/2/1979,121.561996459961,31.0667991638184,6,19.478,11.926,0.1956940128,3.13924019527474,0.771924040234148,23.83183026,
5/3/1979,121.561996459961,31.0667991638184,6,16.798,13.167,0.185394312,3.9550021887207,0.733338744614659,8.4572433,
5/4/1979,121.561996459961,31.0667991638184,6,15.86,12.456,3.529359756,3.9528071093921,0.877957862920672,5.548839408,
5/5/1979,121.561996459961,31.0667991638184,6,19.599,15.316,1.222228332,4.40124241599644,0.902590354222338,10.516213368,
5/6/1979,121.561996459961,31.0667991638184,6,19.435,17.609,30.09738996,4.20243485242663,0.949597837788295,3.44340144,
5/7/1979,121.561996459961,31.0667991638184,6,17.224,12.103,5.67512838,5.42717698494555,0.879465541126153,7.45897212,
5/8/1979,121.561996459961,31.0667991638184,6,19.41,10.027,0,2.86153524809014,0.734277497630662,29.50014672,
5/9/1979,121.561996459961,31.0667991638184,6,15.999,11.646,11.8480712904,2.8995746969741,0.912796618969232,3.524287572,
5/10/1979,121.561996459961,31.0667991638184,6,24.923,11.446,0,1.56057540238405,0.799729134717889,26.81066664,
5/11/1979,121.561996459961,31.0667991638184,6,21.529,14.728,0,2.95678950936947,0.830217082271614,23.88965634,
5/12/1979,121.561996459961,31.0667991638184,6,17.837,15.901,3.5739908064,5.24361281412123,0.887830463374926,5.21775126,
5/13/1979,121.561996459961,31.0667991638184,6,18.453,13.33,19.150543332,6.37866519970574,0.916055232418553,4.860222588,
5/14/1979,121.561996459961,31.0667991638184,6,17.32,12.263,0.600814692,4.34029346323369,0.816622790835145,14.87183112,
5/15/1979,121.561996459961,31.0667991638184,6,19.373,13.13,2.9045154384,2.46454465889848,0.824396598297447,11.89260198,
5/16/1979,121.561996459961,31.0667991638184,6,20.892,11.72,0.8411409864,4.77952276260967,0.745005070213126,27.46041012,
5/17/1979,121.561996459961,31.0667991638184,6,20.196,12.091,0,3.51262346749709,0.682368698507657,30.69437616,
5/18/1979,121.561996459961,31.0667991638184,6,23.003,11.461,0,2.6468284632752,0.673565840267753,30.97299492,
5/19/1979,121.561996459961,31.0667991638184,6,24.178,13.593,0,3.14155976781794,0.618042672136476,30.21221196,
5/20/1979,121.561996459961,31.0667991638184,6,22.806,15.185,0,3.753672709843,0.587079662804134,30.26007846,
5/21/1979,121.561996459961,31.0667991638184,6,23.561,17.344,0,5.42387273768613,0.768323069142957,28.92498984,
5/22/1979,121.561996459961,31.0667991638184,6,23.244,17.279,0,4.11501777339686,0.817624017644229,30.3674652,
5/23/1979,121.561996459961,31.0667991638184,6,24.755,17.686,1.0437001632,2.86462687599224,0.796807544007951,28.18422702,
5/24/1979,121.561996459961,31.0667991638184,6,26.135,13.129,0.39825432,3.15869572925357,0.657886597451378,31.48993044,
5/25/1979,121.561996459961,31.0667991638184,6,28.383,17.594,0,4.48489213323926,0.587512899487436,30.92292972,
5/26/1979,121.561996459961,31.0667991638184,6,25.043,15.731,0,2.95568944909196,0.656801210118448,17.99151012,
5/27/1979,121.561996459961,31.0667991638184,6,23.138,16.498,0,3.30257167470265,0.655967360995986,23.20666146,
5/28/1979,121.561996459961,31.0667991638184,6,23.693,12.501,0,2.7314348023662,0.668571991655335,31.36179024,
5/29/1979,121.561996459961,31.0667991638184,6,22.142,16.028,0,2.41297611841088,0.752868167953824,14.00107248,
5/30/1979,121.561996459961,31.0667991638184,6,26.67,16.099,0,1.6768640423904,0.600657826418354,23.63299254,
5/31/1979,121.561996459961,31.0667991638184,6,26.093,16.312,0,3.27516744299727,0.675366749496397,31.49241048,
6/1/1979,121.561996459961,31.0667991638184,6,26.526,17.621,0.0102996792,4.06918301309351,0.736044273286578,29.31546996,
6/2/1979,121.561996459961,31.0667991638184,6,27.131,21.623,0.6317138664,5.97598188390504,0.614227850493308,14.6280312,
6/3/1979,121.561996459961,31.0667991638184,6,29.319,21.507,1.4230726776,3.99879040849595,0.7097785299629,21.02698368,
6/4/1979,121.561996459961,31.0667991638184,6,28.738,21.994,0,6.03015206883724,0.758451713528434,29.53867446,
6/5/1979,121.561996459961,31.0667991638184,6,26.781,22.429,1.22566122,6.84557410634168,0.748969063823024,15.73801884,
6/6/1979,121.561996459961,31.0667991638184,6,34.198,21.742,2.7380011464,4.37591357686282,0.630117914749499,26.61514002,
6/7/1979,121.561996459961,31.0667991638184,6,24.422,21.184,0.102996864,4.66031033619303,0.65182950604748,13.684158,
6/8/1979,121.561996459961,31.0667991638184,6,33.536,19.601,0,4.95866286068781,0.538936213921455,30.49914708,
6/9/1979,121.561996459961,31.0667991638184,6,30.662,22.824,0.0343322856,4.70077768673301,0.600003460262554,19.9427058,
6/10/1979,121.561996459961,31.0667991638184,6,30.055,21.591,8.1573510024,3.25112300949537,0.70271194437368,19.16521794,
6/11/1979,121.561996459961,31.0667991638184,6,25.136,18.207,0.94928796,3.24988348369617,0.701702325103986,16.13402226,
6/12/1979,121.561996459961,31.0667991638184,6,25.107,14.268,0,2.7195016928235,0.590878752248401,31.11513624,
6/13/1979,121.561996459961,31.0667991638184,6,27.347,16.045,0,3.59003600739496,0.554103528286376,31.59084168,
6/14/1979,121.561996459961,31.0667991638184,6,26.186,18.476,0,4.67606880550883,0.715859172742319,25.7467014,
6/15/1979,121.561996459961,31.0667991638184,6,28.62,19.188,0,3.9834967159957,0.722555446620596,31.0078656,
6/16/1979,121.561996459961,31.0667991638184,6,29.067,20.659,0,4.57392161689816,0.771202217673274,24.28223112,
6/17/1979,121.561996459961,31.0667991638184,6,30.219,20.557,0,3.32881105186574,0.727863191882297,29.96138772,
6/18/1979,121.561996459961,31.0667991638184,6,33.921,21.109,0,3.2321643081813,0.725422950314809,30.35238624,
6/19/1979,121.561996459961,31.0667991638184,6,29.322,22.783,16.30098504,4.81120501425851,0.773097644695186,12.5736192,
6/20/1979,121.561996459961,31.0667991638184,6,32.574,22.232,7.2578412,3.90121651556761,0.723208846609918,28.02561318,
6/21/1979,121.561996459961,31.0667991638184,6,26.462,22.835,8.50582062,2.92855144286947,0.856122673057955,6.32525976,
6/22/1979,121.561996459961,31.0667991638184,6,28.091,20.774,2.35004292,2.83243376190016,0.845814409393119,27.4680576,
6/23/1979,121.561996459961,31.0667991638184,6,26.607,23.659,2.41012584,4.56554163917936,0.876500993509984,8.9924076,
6/24/1979,121.561996459961,31.0667991638184,6,26.003,24.553,9.36155412,6.70151969472306,0.856686312180977,4.22122374,
6/25/1979,121.561996459961,31.0667991638184,6,29.765,24.297,13.084023276,5.74778393609991,0.867916007097236,8.86792374,
6/26/1979,121.561996459961,31.0667991638184,6,25.58,24.286,35.55280764,6.07895274830843,0.907068584776097,2.19611304,
6/27/1979,121.561996459961,31.0667991638184,6,28.368,23.744,4.137037344,3.96840362628542,0.886716939560261,14.763038472,
6/28/1979,121.561996459961,31.0667991638184,6,26.588,22.25,39.385143432,2.53663546197985,0.879892071482533,14.104689768,
6/29/1979,121.561996459961,31.0667991638184,6,26.819,21.451,2.401543152,2.4568782822857,0.882795809235122,22.32303678,
6/30/1979,121.561996459961,31.0667991638184,6,25.324,22.86,47.00429172,2.28975782980083,0.948878477761493,2.83657392,
7/1/1979,121.561996459961,31.0667991638184,6,26.388,23.938,18.51540552,1.73925907873858,0.952464874127622,3.27448494,
7/2/1979,121.561996459961,31.0667991638184,6,24.457,23.388,37.78524396,2.34883744103361,0.962888384607323,2.538564012,
7/3/1979,121.561996459961,31.0667991638184,6,31.529,23.751,15.9404818248,2.26251965313178,0.903256474682718,26.6603103,
7/4/1979,121.561996459961,31.0667991638184,6,26.508,22.196,10.71854316,4.26666128018601,0.904473214002225,4.98876282,
7/5/1979,121.561996459961,31.0667991638184,6,23.7,21.525,0.5990982624,3.10744047320477,0.83473897830962,8.50977792,
7/6/1979,121.561996459961,31.0667991638184,6,24.006,22.67,0.636863904,3.66796663673285,0.860212412274382,7.05003714,
7/7/1979,121.561996459961,31.0667991638184,6,30.802,24.046,4.286385828,1.71538573972308,0.87592335189143,18.28749384,
7/8/1979,121.561996459961,31.0667991638184,6,29.936,24.467,16.076090988,2.41986177585042,0.903651225215763,25.58609946,
7/9/1979,121.561996459961,31.0667991638184,6,30.326,24.465,12.246324156,4.59654806708132,0.897696967931057,21.71300526,
7/10/1979,121.561996459961,31.0667991638184,6,30.028,24.334,4.4683476264,3.5512382920047,0.816017548934934,28.5246567,
7/11/1979,121.561996459961,31.0667991638184,6,29.52,23.062,1.0437012,2.833725513107,0.786687942107427,27.9824679,
7/12/1979,121.561996459961,31.0667991638184,6,31.831,24.887,17.1747198,3.38435740601104,0.863027054227227,26.5840308,
7/13/1979,121.561996459961,31.0667991638184,6,33.709,26.238,3.07617084,4.29606016933265,0.777994210698016,28.1676429,
7/14/1979,121.561996459961,31.0667991638184,6,32.724,26.16,10.219002228,3.2282423588043,0.830286772687297,26.14612554,
7/15/1979,121.561996459961,31.0667991638184,6,33.839,26.978,6.414983928,2.39590379416531,0.813327603340766,26.60456358,
7/16/1979,121.561996459961,31.0667991638184,6,34.04,27.218,0.719260812,3.96179910244932,0.790330733684286,21.338267472,
7/17/1979,121.561996459961,31.0667991638184,6,27.056,21.58,39.588543756,3.26739210297068,0.918890191268155,3.58515036,
7/18/1979,121.561996459961,31.0667991638184,6,26.544,21.796,0.1407623472,2.4389571012685,0.859306403629339,19.4009679,
7/19/1979,121.561996459961,31.0667991638184,6,24.725,22.314,6.26134608,3.12079775237662,0.894975233553364,4.080767112,
7/20/1979,121.561996459961,31.0667991638184,6,30.073,23.834,1.107216504,2.14341874862411,0.872087618900013,18.7116246,
7/21/1979,121.561996459961,31.0667991638184,6,30.545,24.237,3.5757072,3.32173152769133,0.858331795810965,22.217524272,
7/22/1979,121.561996459961,31.0667991638184,6,30.421,24.677,44.96842044,3.53294615702185,0.9084309591776,15.375432888,
7/23/1979,121.561996459961,31.0667991638184,6,30.969,24.916,12.476350476,1.71497179930806,0.90151541882663,25.2696321,
7/24/1979,121.561996459961,31.0667991638184,6,31.068,24.572,2.95429356,3.37316072655929,0.836914858100252,28.492474032,
7/25/1979,121.561996459961,31.0667991638184,6,30.599,25.725,0,4.47326080873022,0.79063375825455,28.195988832,
7/26/1979,121.561996459961,31.0667991638184,6,30.748,24.962,0.1476288,2.51883804212339,0.83978928092183,26.234661888,
7/27/1979,121.561996459961,31.0667991638184,6,30.815,23.802,0.037765512,3.35306625247764,0.842592354141301,28.46560338,
7/28/1979,121.561996459961,31.0667991638184,6,30.595,25.845,0,4.15354846533813,0.80849769072637,29.29134132,
7/29/1979,121.561996459961,31.0667991638184,6,30.598,26.731,0.336456,5.14060287788993,0.811772643544201,26.09392698,
7/30/1979,121.561996459961,31.0667991638184,6,31.382,27.148,0,5.02109585850355,0.795788005149605,28.250892,
7/31/1979,121.561996459961,31.0667991638184,6,31.483,26.973,0,5.24366925640006,0.779866098012536,28.51886088,
8/1/1979,121.561996459961,31.0667991638184,6,31.108,26.655,0,4.93696610943191,0.775569706137316,28.54557864,
8/2/1979,121.561996459961,31.0667991638184,6,30.523,27.466,5.36269896,6.26003903033092,0.800834274493877,27.901343808,
8/3/1979,121.561996459961,31.0667991638184,6,31.736,27.111,0,5.08649882080643,0.772641041446055,28.1769732,
8/4/1979,121.561996459961,31.0667991638184,6,32.488,25.817,0,4.72774285079024,0.723886202903994,28.3891482,
8/5/1979,121.561996459961,31.0667991638184,6,33.533,25.407,0,4.02133913948918,0.714413049196998,28.1354634,
8/6/1979,121.561996459961,31.0667991638184,6,33.967,26.13,0,3.73248802131672,0.741461240832778,26.88879528,
8/7/1979,121.561996459961,31.0667991638184,6,33.167,26.675,0,3.41094585177321,0.743943378989886,26.75491722,
8/8/1979,121.561996459961,31.0667991638184,6,33.363,26.166,0,3.4257670606053,0.757589057255486,28.06992864,
8/9/1979,121.561996459961,31.0667991638184,6,30.566,26.395,0,4.74034028452728,0.719575572001804,21.049081992,
8/10/1979,121.561996459961,31.0667991638184,6,31.968,27.191,0,5.03058695788092,0.723134360486458,27.77006412,
8/11/1979,121.561996459961,31.0667991638184,6,32.239,25.484,0.894355452,4.15496785292758,0.736455563521608,21.1757076,
8/12/1979,121.561996459961,31.0667991638184,6,29.955,25.342,5.3112042,2.59265600648864,0.840905834074788,9.69873678,
8/13/1979,121.561996459961,31.0667991638184,6,31.511,27.286,0,3.89622996390802,0.769353312357789,22.509619632,
